rank,content_id,client_id,decline_probability,value_weighted_score,reason_code,action,archetype_id,days_since_last_update,impressions_90d,clicks_90d,ctr,avg_position,engagement_rate,click_equivalent_value,is_declining_label
1563,content_25700d5c98a5,client_b4944c6ff0,0.6887532235859443,2.582824588447291,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,20,2482,5,0.2,5.8,0.0,3.75,0
1564,content_2257778ab833,client_b4944c6ff0,0.7378043386898836,2.5823151854145925,past_visibility_peak,SCHEDULE_REVIEW,0,20,2456,14,0.57,7.1,10.0,3.5,0
1565,content_5c71b23a061f,client_19581e27de,0.5604660247941428,2.578143714053057,past_visibility_peak,MONITOR,1,104,36619,46,0.13,4.2,0.0,4.6000000000000005,0
1566,content_bdedfb3df168,client_bdd2d3af3a,0.781022181817353,2.5773731999972647,aging_past_lifecycle_peak,PRIORITY_REVIEW,0,20,243,2,0.82,6.3,0.0,3.3,0
1567,content_71032e3148fa,client_f74efabef1,0.7602273599617653,2.5695684766707667,past_visibility_peak,PRIORITY_REVIEW,0,20,520,2,0.38,6.3,0.0,3.38,1
1568,content_fa7f65499824,client_3fdba35f04,0.7746395152882788,2.55631040045132,past_visibility_peak,PRIORITY_REVIEW,0,14,3502,11,0.31,8.7,0.0,3.3,1
1569,content_3fcece67a561,client_19581e27de,0.6194543445396775,2.5521518995034715,past_visibility_peak,MONITOR,1,104,379,2,0.53,8.7,0.0,4.12,0
1570,content_475cb3299049,client_f369cb89fc,0.7725994110834719,2.549578056575457,inconsistent_traffic,PRIORITY_REVIEW,0,20,277,2,0.72,10.2,0.0,3.3,1
1571,content_9238cb4805c1,client_8722616204,0.48993730778723754,2.547674000493635,past_visibility_peak,MONITOR,1,104,2975,10,0.34,33.0,4.0,5.2,1
1572,content_33a6f60938ab,client_8527a891e2,0.7319005472147527,2.5470139043073394,past_visibility_peak,SCHEDULE_REVIEW,1,104,1093,4,0.37,6.7,0.0,3.48,1
1573,content_65bf969d1247,client_3fdba35f04,0.8150054873209419,2.542817120441339,past_visibility_peak,PRIORITY_REVIEW,1,104,1092,1,0.09,12.0,7.69,3.12,1
1574,content_142a0115209d,client_4e07408562,0.36484920686360395,2.539350479770683,past_visibility_peak,MONITOR,0,25,6503,24,0.37,9.4,10.0,6.959999999999999,0
1575,content_e6d6f6a9ad5f,client_349c41201b,0.7837058352988124,2.5392069063681526,past_visibility_peak,PRIORITY_REVIEW,0,20,3312,6,0.18,21.5,0.0,3.24,1
1576,content_4677fc3bd03d,client_349c41201b,0.7974211125802307,2.535799138005134,past_visibility_peak,PRIORITY_REVIEW,0,20,846,3,0.35,7.7,0.0,3.18,1
1577,content_4e5f8f3d7d9f,client_19581e27de,0.7347347793147482,2.534834988635881,past_visibility_peak,SCHEDULE_REVIEW,0,20,16255,15,0.09,4.7,0.0,3.45,1
1578,content_5f5a1733c322,client_3fdba35f04,0.8505526206229266,2.534646809456321,inconsistent_traffic,PRIORITY_REVIEW,1,104,261,1,0.38,7.6,0.0,2.98,1
1579,content_7bd0e1aa7b13,client_8722616204,0.5782881275075464,2.5329019984830534,content_depth_mismatch,MONITOR,1,104,1065,2,0.19,10.6,0.0,4.38,1
1580,content_a698e76903a3,client_f369cb89fc,0.7536748093630488,2.532347359459844,past_visibility_peak,SCHEDULE_REVIEW,0,20,1003,4,0.4,9.7,0.0,3.36,0
1581,content_b683aad86df3,client_bdd2d3af3a,0.6324503101300891,2.5298012405203565,aging_past_lifecycle_peak,MONITOR,0,8,1466,4,0.27,6.4,0.0,4.0,1
1582,content_661ea7b86418,client_3fdba35f04,0.8485910312867864,2.5288012732346234,inconsistent_traffic,PRIORITY_REVIEW,1,104,219,2,0.91,26.4,0.0,2.98,1
1583,content_b6e4aed827fc,client_3fdba35f04,0.7013714057295032,2.5249370606262116,inconsistent_traffic,SCHEDULE_REVIEW,1,104,380,1,0.26,14.8,0.0,3.6,1
1584,content_4e7e99e70640,client_19581e27de,0.6187866220788881,2.5246494180818635,past_visibility_peak,MONITOR,0,20,8266,34,0.41,12.8,2.38,4.08,1
1585,content_b40c643dc40b,client_f369cb89fc,0.6429245634826696,2.5202642888520645,inconsistent_traffic,MONITOR,0,20,70,1,1.43,4.7,0.0,3.92,0
1586,content_76c727fa77d3,client_4e07408562,0.723308570690333,2.5171138260023587,past_visibility_peak,SCHEDULE_REVIEW,0,25,5295,6,0.11,9.9,0.0,3.4799999999999995,0
1587,content_07540da5db8c,client_19581e27de,0.6521660881739362,2.5108394394696547,past_visibility_peak,MONITOR,1,104,17309,55,0.32,3.3,2.0,3.8500000000000005,0
1588,content_540d9c6ea373,client_19581e27de,0.6413589550785954,2.507713514357308,past_visibility_peak,MONITOR,1,104,2292,1,0.04,9.8,20.0,3.91,0
1589,content_9fcf466b744a,client_19581e27de,0.39322439362364864,2.504839387382642,past_visibility_peak,MONITOR,0,22,9880,13,0.13,7.5,0.0,6.37,1
1590,content_ba6f9dfcbca1,client_3fdba35f04,0.8000156870407233,2.496048943567057,past_visibility_peak,PRIORITY_REVIEW,1,104,4366,4,0.09,20.1,0.0,3.12,1
1591,content_bc3c59167f54,client_19581e27de,0.6363172447345515,2.4943635993594424,past_visibility_peak,MONITOR,1,104,1535,7,0.46,7.8,0.0,3.9200000000000004,1
1592,content_06cc2d002e0f,client_19581e27de,0.6661471538569862,2.4913903554251284,past_visibility_peak,SCHEDULE_REVIEW,1,104,9666,11,0.11,6.0,0.0,3.74,1
1593,content_b5a865c03343,client_19581e27de,0.7093682284712787,2.4898824819341883,past_visibility_peak,SCHEDULE_REVIEW,1,104,3689,9,0.24,4.6,0.0,3.5100000000000002,1
1594,content_21612db808d2,client_4e07408562,0.48133397708942927,2.483683321781455,past_visibility_peak,MONITOR,0,25,7364,12,0.16,31.9,16.67,5.16,0
1595,content_b2cb21940b47,client_f369cb89fc,0.7052411138129832,2.4824487206217007,inconsistent_traffic,SCHEDULE_REVIEW,0,20,124,2,1.61,7.8,0.0,3.52,1
1596,content_0b70c349ffe1,client_349c41201b,0.5040639330786923,2.479994550747166,past_visibility_peak,MONITOR,0,20,22610,82,0.36,5.0,0.92,4.92,0
1597,content_35aeed8caca0,client_f369cb89fc,0.619509581522728,2.478038326090912,inconsistent_traffic,MONITOR,0,20,117,4,3.42,8.0,0.0,4.0,1
1598,content_bacefec5a708,client_349c41201b,0.7078035415288872,2.477312395351105,past_visibility_peak,SCHEDULE_REVIEW,0,20,5072,14,0.28,22.5,0.0,3.5,1
1599,content_07de759f2ce8,client_19581e27de,0.49096484562209963,2.4744628219353824,past_visibility_peak,MONITOR,0,22,1385,7,0.51,7.2,0.0,5.04,1
1600,content_58012808e022,client_4e07408562,0.6092129862677096,2.4734047242469006,past_visibility_peak,MONITOR,0,25,7243,14,0.19,23.4,0.0,4.06,1
1601,content_df501f5793b8,client_3fdba35f04,0.7725382911192294,2.4721225315815345,past_visibility_peak,PRIORITY_REVIEW,0,14,2000,4,0.2,15.3,0.0,3.2,1
1602,content_1625cccaa424,client_349c41201b,0.6825494230268331,2.464003417126867,past_visibility_peak,SCHEDULE_REVIEW,0,20,3362,19,0.57,15.9,0.0,3.61,1
1603,content_2fc7dcf0fb2f,client_3fdba35f04,0.781475696668625,2.4616484445061686,past_visibility_peak,PRIORITY_REVIEW,0,20,907,1,0.11,8.4,0.0,3.15,1
1604,content_4eecee48f13f,client_19581e27de,0.30888552066419644,2.455639889280362,past_visibility_peak,MONITOR,0,22,1796,15,0.84,8.1,4.17,7.95,0
1605,content_ab3294ce5077,client_b4944c6ff0,0.7606065130615517,2.4491529720581964,aging_past_lifecycle_peak,PRIORITY_REVIEW,0,20,786,2,0.25,5.7,0.0,3.22,1
1606,content_3f8c2b409817,client_f369cb89fc,0.6610033661738877,2.4457124548433846,past_visibility_peak,MONITOR,0,20,335,2,0.6,27.4,10.0,3.7,0
1607,content_23081261b042,client_19581e27de,0.5591746822551604,2.4324098678099477,past_visibility_peak,MONITOR,0,22,256,5,1.95,12.9,12.5,4.35,0
1608,content_7c750052e015,client_f369cb89fc,0.7594619340835765,2.430278189067445,past_visibility_peak,PRIORITY_REVIEW,0,20,698,5,0.72,6.6,0.0,3.2,1
1609,content_5054bb46ebd8,client_f369cb89fc,0.7639811023795158,2.42945990556686,past_visibility_peak,PRIORITY_REVIEW,0,20,2520,1,0.04,7.3,0.0,3.18,1
1610,content_cca44150b924,client_f74efabef1,0.5742619319647287,2.429127972210803,inconsistent_traffic,MONITOR,0,20,144,1,0.69,18.3,0.0,4.23,0
1611,content_10dccec1054e,client_19581e27de,0.415872516566249,2.428695496746894,past_visibility_peak,MONITOR,1,104,6214,4,0.06,8.6,2.38,5.84,0
1612,content_705ce6c74d62,client_19581e27de,0.6724356026460018,2.4274925255520663,past_visibility_peak,SCHEDULE_REVIEW,1,104,662,1,0.15,10.8,0.0,3.61,0
1613,content_6f1e1434cd30,client_19581e27de,0.6959696597582778,2.4219744159588066,past_visibility_peak,SCHEDULE_REVIEW,1,104,2449,3,0.12,4.5,25.0,3.4799999999999995,1
1614,content_198bc46d31f5,client_19581e27de,0.7390737801476968,2.409380523281491,past_visibility_peak,SCHEDULE_REVIEW,1,104,662,2,0.3,3.3,0.0,3.26,0
1615,content_1acc01f346b3,client_d4735e3a26,0.5417041605279247,2.405166472743985,past_visibility_peak,MONITOR,0,20,647,3,0.46,5.4,0.0,4.4399999999999995,1
1616,content_a42ca7835fde,client_6208ef0f77,0.635254590374806,2.401262351616767,content_depth_mismatch,MONITOR,1,104,5084,18,0.35,27.9,1.68,3.78,1
1617,content_7a6bc8eb409a,client_19581e27de,0.42836511093178653,2.398844621218005,past_visibility_peak,MONITOR,0,22,10035,10,0.1,4.2,0.0,5.6000000000000005,1
1618,content_79c7c61a1c05,client_19581e27de,0.46356636873756,2.396638126373185,past_visibility_peak,MONITOR,0,22,1194,1,0.08,15.1,4.35,5.17,1
1619,content_e89e2c5b7fbe,client_3fdba35f04,0.7388308096513868,2.3938118232704935,past_visibility_peak,SCHEDULE_REVIEW,0,14,1623,4,0.25,22.2,7.69,3.24,1
1620,content_c3b95e6baf84,client_4e07408562,0.6086751672251981,2.3860066555227766,past_visibility_peak,MONITOR,1,104,4759,14,0.29,5.6,6.25,3.9200000000000004,1
1621,content_520c30e40873,client_e629fa6598,0.4914191727868786,2.383382988016361,past_visibility_peak,MONITOR,0,22,1300,5,0.38,34.2,0.0,4.85,0
1622,content_bb5ddddaaec6,client_19581e27de,0.5602999953046811,2.381274980044895,past_visibility_peak,MONITOR,0,22,600,1,0.17,6.3,0.0,4.25,1
1623,content_c4178658755d,client_19581e27de,0.3045043807656664,2.3751341699721977,large_page_regression_risk,MONITOR,0,22,1880,26,1.38,7.9,3.4,7.8,1
1624,content_0c098b67630f,client_19581e27de,0.28512702018508285,2.3722568079398894,past_visibility_peak,MONITOR,0,20,19807,104,0.53,2.8,1.16,8.32,0
1625,content_3fa23f876da6,client_6208ef0f77,0.6607441498080879,2.358856614814874,content_depth_mismatch,MONITOR,1,104,47575,17,0.04,29.9,4.05,3.57,0
1626,content_e21628bac344,client_19581e27de,0.348141619520233,2.356918764151977,past_visibility_peak,MONITOR,0,22,1067,1,0.09,45.0,0.0,6.77,1
1627,content_cf986cb46db2,client_f74efabef1,0.606534222992297,2.3472874429801895,aging_past_lifecycle_peak,MONITOR,0,20,70,1,1.43,29.1,0.0,3.87,1
1628,content_516806da0325,client_f74efabef1,0.8442469237622137,2.347006448058954,aging_past_lifecycle_peak,PRIORITY_REVIEW,0,20,179,1,0.56,10.5,0.0,2.78,1
1629,content_d3f6956bb22f,client_b4944c6ff0,0.7327934308308617,2.3449389786587576,past_visibility_peak,SCHEDULE_REVIEW,2,20,1342,10,0.75,4.4,30.0,3.2,1
1630,content_7080fbaa12fb,client_19581e27de,0.714941841124273,2.337859820476373,past_visibility_peak,SCHEDULE_REVIEW,1,104,1925,3,0.16,5.6,0.0,3.2700000000000005,1
1631,content_1e07cd29e230,client_19581e27de,0.4929042781190273,2.3363662782841894,past_visibility_peak,MONITOR,0,22,1728,1,0.06,16.7,0.0,4.74,1
1632,content_fd21cc3cb506,client_d4735e3a26,0.2905679265315184,2.3361661293134084,large_page_regression_risk,MONITOR,0,20,10186,201,1.97,3.5,3.41,8.040000000000001,1
1633,content_9198937f7cdd,client_19581e27de,0.5642580957534973,2.3360285164194785,past_visibility_peak,MONITOR,0,22,691,1,0.14,12.5,0.0,4.14,1
1634,content_56569fc1d5e6,client_b4944c6ff0,0.6532227904738571,2.3320053619916696,aging_past_lifecycle_peak,MONITOR,0,8,199,1,0.5,25.1,0.0,3.57,0
1635,content_b0747fdeef15,client_19581e27de,0.6439764758600355,2.3311948426133284,past_visibility_peak,MONITOR,1,104,310,1,0.32,4.8,0.0,3.62,1
1636,content_2d85143d2446,client_f74efabef1,0.6458928590747952,2.325214292669263,past_visibility_peak,MONITOR,0,20,1377,18,1.31,8.9,4.35,3.6,0
1637,content_906fda4ce6fc,client_3fdba35f04,0.7303703484029286,2.322577707921313,past_visibility_peak,SCHEDULE_REVIEW,1,104,668,2,0.3,9.7,0.0,3.18,0
1638,content_ecbe645e3fec,client_3fdba35f04,0.7350754105529118,2.315487543241672,past_visibility_peak,SCHEDULE_REVIEW,0,19,1511,5,0.33,5.7,0.0,3.15,1
1639,content_c306d1c53a3e,client_19581e27de,0.6520161888680712,2.3146574704816527,past_visibility_peak,MONITOR,0,20,9654,5,0.05,1.8,0.0,3.55,1
1640,content_889c1b421608,client_e629fa6598,0.38515224480951293,2.3070619464089828,weak_engagement,MONITOR,0,22,192,1,0.52,23.9,0.0,5.99,1
1641,content_06071662e631,client_4e07408562,0.4365105842317283,2.3047758847435253,past_visibility_peak,MONITOR,0,13,2355,12,0.51,13.2,15.79,5.28,1
1642,content_d862b7441aa7,client_3fdba35f04,0.6621909834824651,2.304424622518978,past_visibility_peak,MONITOR,0,19,2966,3,0.1,12.3,0.0,3.4799999999999995,1
1643,content_e7a21cf6ede4,client_19581e27de,0.7905367237527177,2.3004618661204086,past_visibility_peak,PRIORITY_REVIEW,0,20,1494,1,0.07,10.3,0.0,2.91,1
1644,content_110f6019011b,client_19581e27de,0.6947551584013767,2.2996395743085567,past_visibility_peak,SCHEDULE_REVIEW,1,104,2080,1,0.05,8.6,0.0,3.31,1
1645,content_bb11381ed532,client_349c41201b,0.7476213807385887,2.2877214250600817,past_visibility_peak,SCHEDULE_REVIEW,0,20,1902,3,0.16,19.4,0.0,3.06,1
1646,content_eed7717f98e4,client_bbb965ab0c,0.6623743097741845,2.2851913687209366,past_visibility_peak,MONITOR,0,15,8258,23,0.28,12.6,1.89,3.4499999999999997,1
1647,content_88e041922364,client_19581e27de,0.2874344142368906,2.28510359318328,large_page_regression_risk,MONITOR,1,104,54057,159,0.29,4.5,2.13,7.95,1
1648,content_17c9619dd2e6,client_19581e27de,0.7055463031692779,2.278914559236768,past_visibility_peak,SCHEDULE_REVIEW,0,20,10081,19,0.19,4.7,4.17,3.2300000000000004,1
1649,content_126594d849b9,client_349c41201b,0.6028868635883557,2.2789123443639845,past_visibility_peak,MONITOR,0,20,6374,42,0.66,17.8,1.85,3.78,0
1650,content_17a337de3495,client_3fdba35f04,0.7033149995115355,2.278740598417375,past_visibility_peak,SCHEDULE_REVIEW,1,104,1734,2,0.12,31.2,5.56,3.24,1
1651,content_b516a0876acd,client_19581e27de,0.240910204909785,2.276601436397468,past_visibility_peak,MONITOR,1,104,6388,27,0.42,2.5,12.5,9.45,1
1652,content_4cb94780a8e6,client_3fdba35f04,0.7742858948780204,2.27640053094138,past_visibility_peak,PRIORITY_REVIEW,1,104,869,2,0.23,12.9,19.05,2.94,1
1653,content_ee28deeee58f,client_4e07408562,0.524484505391517,2.276262753399184,past_visibility_peak,MONITOR,0,25,5293,14,0.26,9.3,0.0,4.34,0
1654,content_da1d2773c4ac,client_19581e27de,0.49900216337295705,2.275449864980684,past_visibility_peak,MONITOR,0,22,5842,8,0.14,10.9,4.0,4.56,1
1655,content_be6b11436951,client_19581e27de,0.46245176483192957,2.2752626829730933,past_visibility_peak,MONITOR,1,104,2466,4,0.16,4.3,8.82,4.92,1
1656,content_5233d9df3f1b,client_3fdba35f04,0.7581689787353475,2.2745069362060426,inconsistent_traffic,PRIORITY_REVIEW,0,19,730,1,0.14,3.7,0.0,3.0,1
1657,content_deabeb979acb,client_4e07408562,0.5121584553827367,2.273983541899351,past_visibility_peak,MONITOR,1,104,2146,3,0.14,16.1,0.0,4.4399999999999995,1
1658,content_75b14a17d0b0,client_f369cb89fc,0.7812052805663796,2.2733073664481647,past_visibility_peak,PRIORITY_REVIEW,0,20,1348,3,0.22,14.5,0.0,2.91,0
1659,content_b6ca367ead68,client_19581e27de,0.46286969011071377,2.258804087740283,past_visibility_peak,MONITOR,0,22,736,2,0.27,14.4,3.03,4.88,0
1660,content_f830463680ac,client_3fdba35f04,0.6466774974991036,2.256904466271872,past_visibility_peak,MONITOR,0,19,739,1,0.14,12.3,0.0,3.49,1
1661,content_e092270550a0,client_19581e27de,0.4186541300246769,2.256545760833008,past_visibility_peak,MONITOR,0,22,7489,11,0.15,6.8,0.0,5.39,0
1662,content_af865035b328,client_f369cb89fc,0.7180873393942309,2.254794245697885,inconsistent_traffic,SCHEDULE_REVIEW,0,20,99,2,2.02,6.9,0.0,3.14,1
1663,content_b00f10211e25,client_3fdba35f04,0.6947764773030357,2.251075786461836,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,20,347,1,0.29,33.2,0.0,3.24,1
1664,content_1ce46c4a4002,client_19581e27de,0.4489346340829712,2.244673170414856,past_visibility_peak,MONITOR,0,22,2654,10,0.38,12.2,0.0,5.0,0
1665,content_ee6ba17be8b8,client_f74efabef1,0.7734838082656731,2.243103043970452,past_visibility_peak,PRIORITY_REVIEW,0,20,503,2,0.4,17.5,0.0,2.9,0
1666,content_d86074db93a1,client_19581e27de,0.38927844589535904,2.2422438483572678,past_visibility_peak,MONITOR,0,22,4488,4,0.09,37.5,0.0,5.76,1
1667,content_befdfd5eb0c2,client_6208ef0f77,0.6844538743341875,2.231319630329451,content_depth_mismatch,SCHEDULE_REVIEW,1,104,137,2,1.46,20.1,0.0,3.26,1
1668,content_78c8822eccc9,client_4e07408562,0.5462160520241347,2.2285614922584696,past_visibility_peak,MONITOR,0,7,2142,4,0.19,19.9,11.11,4.08,0
1669,content_80c75b9d8e8d,client_f369cb89fc,0.7555064052907507,2.221188831554807,past_visibility_peak,SCHEDULE_REVIEW,0,20,2546,1,0.04,8.2,0.0,2.94,1
1670,content_1e3ce4cb75b5,client_349c41201b,0.5105029631355921,2.2206878896398257,large_page_regression_risk,MONITOR,0,8,33949,87,0.26,10.5,0.0,4.3500000000000005,1
1671,content_1151b5ae454d,client_3fdba35f04,0.7707562544137554,2.2197780127116156,past_visibility_peak,PRIORITY_REVIEW,1,104,776,1,0.13,20.6,0.0,2.88,1
1672,content_c73b8bef0152,client_f74efabef1,0.7638120837895579,2.215055042989718,past_visibility_peak,PRIORITY_REVIEW,0,20,1050,2,0.19,9.1,0.0,2.9,1
1673,content_abf4bee3845f,client_19581e27de,0.480004014534366,2.208018466858084,past_visibility_peak,MONITOR,0,22,2058,5,0.24,10.6,0.0,4.6000000000000005,1
1674,content_8e2937f1645f,client_4e07408562,0.5925537536806231,2.204299963691918,past_visibility_peak,MONITOR,0,7,1523,6,0.39,14.0,0.0,3.7199999999999998,1
1675,content_918fd44fb78c,client_2c624232cd,0.28342244101427816,2.2021923666809413,past_visibility_peak,MONITOR,0,11,2273,7,0.31,12.0,6.42,7.7700000000000005,0
1676,content_83390968e32e,client_4e07408562,0.46027604782164033,2.200119508587441,past_visibility_peak,MONITOR,1,104,522,2,0.38,5.7,6.25,4.78,1
1677,content_6da57e02084e,client_4e07408562,0.5819752354964661,2.199866390176642,past_visibility_peak,MONITOR,0,7,7947,6,0.08,4.8,0.0,3.7800000000000002,1
1678,content_4ab5d6e62d9f,client_19581e27de,0.5973577436432935,2.19827649660732,past_visibility_peak,MONITOR,1,104,3520,8,0.23,6.7,0.0,3.68,0
1679,content_a806cd6e6717,client_a88a7902cb,0.5781448297506058,2.196950353052302,aging_past_lifecycle_peak,MONITOR,0,20,1662,5,0.3,33.5,11.11,3.8,1
1680,content_7a86be91005d,client_3fdba35f04,0.8164800140201377,2.1963312377141704,aging_past_lifecycle_peak,PRIORITY_REVIEW,0,20,215,1,0.47,13.5,0.0,2.69,1
1681,content_9c2274f4eab3,client_3fdba35f04,0.6459022187860576,2.196067543872596,past_visibility_peak,MONITOR,0,26,21322,20,0.09,29.8,1.56,3.4000000000000004,1
1682,content_c099820b953c,client_f74efabef1,0.4227244267264139,2.189712530442824,inconsistent_traffic,MONITOR,0,20,1632,1,0.06,18.0,0.0,5.18,0
1683,content_76ae6b40619f,client_19581e27de,0.42689908271535487,2.185723303502617,inconsistent_traffic,MONITOR,0,22,349,2,0.57,10.6,6.25,5.12,0
1684,content_0821ff587913,client_f74efabef1,0.7167916100092131,2.179046494428008,past_visibility_peak,SCHEDULE_REVIEW,0,20,574,2,0.35,19.9,0.0,3.04,1
1685,content_26805402d27a,client_b4944c6ff0,0.6295182602061272,2.1781331803132002,aging_past_lifecycle_peak,MONITOR,2,20,450,2,0.44,10.8,50.0,3.46,0
1686,content_051a66ed2cc2,client_f74efabef1,0.6706197556711473,2.1728080083745174,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,8,280,1,0.36,12.3,0.0,3.24,0
1687,content_2dc21ef382a5,client_3fdba35f04,0.753289789615581,2.1694745940928732,past_visibility_peak,SCHEDULE_REVIEW,0,14,2786,3,0.11,17.2,0.0,2.88,1
1688,content_322817f4854f,client_19581e27de,0.4184958592380534,2.1678085508531164,inconsistent_traffic,MONITOR,0,22,92,1,1.09,10.0,0.0,5.18,0
1689,content_5eb326931551,client_19581e27de,0.5733786940123726,2.1673714633667682,past_visibility_peak,MONITOR,1,104,3140,2,0.06,2.8,0.0,3.78,1
1690,content_2a0a5f36a397,client_4e07408562,0.45080853287143097,2.1638809577828684,past_visibility_peak,MONITOR,0,20,16704,40,0.24,3.6,2.94,4.8,0
1691,content_e49efe17eec1,client_b4944c6ff0,0.7550211413954537,2.1593604643909976,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,20,356,1,0.28,15.8,0.0,2.86,0
1692,content_fd4635ae38d7,client_19581e27de,0.7278652934541594,2.1544812686243118,past_visibility_peak,SCHEDULE_REVIEW,0,20,589,1,0.17,18.6,0.0,2.96,0
1693,content_0816b4288e05,client_4e07408562,0.6182864795712064,2.1516369489077984,past_visibility_peak,MONITOR,0,7,5429,4,0.07,7.0,0.0,3.48,1
1694,content_6596b1355bab,client_4e07408562,0.7317602952153412,2.151375267933103,past_visibility_peak,SCHEDULE_REVIEW,1,104,2833,6,0.21,30.9,0.0,2.94,1
1695,content_4b662c501c19,client_19581e27de,0.49405732475343717,2.1491493626774516,past_visibility_peak,MONITOR,1,104,12930,15,0.12,5.1,2.33,4.35,1
1696,content_6d47103586b7,client_b4944c6ff0,0.5609971816897807,2.1486192058718605,aging_past_lifecycle_peak,MONITOR,0,8,59,1,1.69,6.5,0.0,3.83,0
1697,content_ebc59b3490f7,client_3fdba35f04,0.767282258587275,2.1483903240443696,past_visibility_peak,PRIORITY_REVIEW,0,19,1780,1,0.06,7.6,0.0,2.8,1
1698,content_4ef1b0637cfb,client_19581e27de,0.5414825336045004,2.1442708330738216,past_visibility_peak,MONITOR,1,104,7236,22,0.3,5.5,2.5,3.96,1
1699,content_b012f02fa8f1,client_b4944c6ff0,0.4699216490104253,2.1428427194875392,aging_past_lifecycle_peak,MONITOR,0,20,1712,1,0.06,0.9,0.0,4.56,1
1700,content_5887fd3d2bbf,client_3fdba35f04,0.8465404118189762,2.1417472419020096,past_visibility_peak,PRIORITY_REVIEW,1,104,838,1,0.12,13.1,0.0,2.53,1
1701,content_fbe29bbd5001,client_4e07408562,0.6149577568118254,2.1400529937051522,past_visibility_peak,MONITOR,0,14,1949,4,0.21,31.9,0.0,3.48,0
1702,content_d086e01b904b,client_3fdba35f04,0.8096683338768424,2.137524401434864,past_visibility_peak,PRIORITY_REVIEW,1,104,3385,6,0.18,5.1,9.09,2.64,1
1703,content_8c8ce516a245,client_349c41201b,0.8244724456980669,2.1353836343579933,content_depth_mismatch,PRIORITY_REVIEW,0,20,1493,1,0.07,26.7,0.0,2.59,1
1704,content_93cf60235201,client_19581e27de,0.6616928196278049,2.1306508792015317,past_visibility_peak,MONITOR,1,104,1124,1,0.09,8.7,0.0,3.22,0
